id,id_index,id_2,icon,typeSkill,typeBuff,name,typeEffSkill,range,rangeLan,nTarget,damage,manaLost,timeDelay,nKick,info,Lv_RQ,percentLv,typeDevil,option,EffSpec,LvDevilSkill,phanTramDevilSkill
410,440,3,27,4,0,Bóng điện Thủy Chiến,139,120,320,1,128,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,6,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
411,441,3,27,4,0,Bóng điện Thủy Chiến,139,120,320,1,145,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,7,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
412,442,3,27,4,0,Bóng điện Thủy Chiến,139,120,320,1,164,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,8,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
413,443,3,27,4,0,Bóng điện Thủy Chiến,139,120,320,1,186,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,9,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
414,444,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,210,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,10,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
415,445,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,237,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,11,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
416,446,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,265,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,12,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
417,447,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,297,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,13,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
418,448,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,330,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,14,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
419,449,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,367,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,15,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
420,450,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,405,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,16,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
421,451,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,446,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,17,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
422,452,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,489,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,18,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
423,453,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,535,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,19,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
424,454,3,27,4,0,Bóng điện Thủy Chiến,140,120,320,1,583,3,1487,1,Phóng những quả bóng hơi nước gây sock điện bất cứ ai đến gần nó.,20,0,0,"[[28,6],[29,120],[30,60]]","[6,120,60]",0,0
425,455,3,28,4,0,Quả cầu lửa Thủy Chiến,7,120,120,1,70,3,1500,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,1,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
426,455,3,28,4,0,Quả cầu lửa Thủy Chiến,7,120,120,1,70,3,1500,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,-1,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
427,456,3,28,4,0,Quả cầu lửa Thủy Chiến,7,120,320,1,85,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,2,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
429,457,3,28,4,0,Quả cầu lửa Thủy Chiến,7,120,320,1,92,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,3,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
430,458,3,28,4,0,Quả cầu lửa Thủy Chiến,7,120,320,1,102,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,4,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
431,459,3,28,4,0,Quả cầu lửa Thủy Chiến,141,120,320,1,114,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,5,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
432,460,3,28,4,0,Quả cầu lửa Thủy Chiến,141,120,320,1,128,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,6,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
433,461,3,28,4,0,Quả cầu lửa Thủy Chiến,141,120,320,1,145,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,7,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
434,462,3,28,4,0,Quả cầu lửa Thủy Chiến,141,120,320,1,164,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,8,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
435,463,3,28,4,0,Quả cầu lửa Thủy Chiến,141,120,320,1,186,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,9,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
436,464,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,210,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,10,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
437,465,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,237,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,11,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
438,466,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,265,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,12,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
439,467,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,297,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,13,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
440,468,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,330,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,14,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
441,469,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,367,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,15,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
442,470,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,405,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,16,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
443,471,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,446,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,17,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
444,472,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,489,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,18,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
445,473,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,535,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,19,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
446,474,3,28,4,0,Quả cầu lửa Thủy Chiến,142,120,320,1,583,3,1487,1,Sử dụng súng hạng nặng phóng một quả cầu lửa vào đối thủ.,20,0,0,"[[28,7],[29,120],[30,60]]","[7,120,60]",0,0
447,475,2003,29,1,0,Nắm đấm lửa,2,120,120,1,2025,30,15000,1,Hàng loạt đòn đánh lửa cực mạnh từ trên trời giáng xuống như một trận bão. 450% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[11,250],[13,150],[28,7],[29,400],[30,50]]","[7,400,50]",0,0
448,476,2004,30,1,0,Hỏa quyền,3,120,120,3,1125,40,17500,3,Giải phóng nguồn năng lượng lửa khổng lồ của bản thân quét sạch mọi thứ trên đường đi. 250% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[11,200],[13,150],[28,4],[29,300],[30,40]]","[4,300,40]",0,0
449,477,2005,31,1,0,Súng máy causu,164,120,120,1,2500,35,15000,1,Liên hoàn những cú đấm được tung ra với tốc độ như một khẩu súng máy. 500% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[13,200],[21,10],[22,5],[28,1],[29,300],[30,30]]","[1,300,30]",0,0
450,478,2006,32,3,0,Sức mạnh của lửa,0,0,0,0,0,0,0,0,Thiêu cháy những kẻ dám coi thường sức mạnh của lửa.,1,0,1,"[[1,300],[2,500],[13,500]]","[0,-1,-1]",0,0
451,479,2007,33,3,0,Chất bất ổn,0,0,0,0,0,0,0,0,Sự dẻo dai của cau su giúp tăng sức chịu đựng của bản thân lên một mức mới.,1,0,1,"[[4,250],[12,150],[14,150],[17,100]]","[0,-1,-1]",0,0
452,480,2008,34,2,1,Sức sống bất diệt,46,120,120,1,0,50,40000,0,Vận dụng sức mạnh cau su để cường hóa cơ thể trở nên cứng cáp hơn.,1,0,1,"[[53,100],[17,250],[19,30],[26,150],[27,150],[31,1],[32,200]]","[0,-1,-1]",0,0
453,481,2009,35,2,1,Hóa tuần lộc,165,120,120,1,0,100,35000,0,Đổi dạng thành tuần lộc tăng đồng thời khả năng tấn công và phòng ngự.,1,0,1,"[[1,150],[2,150],[13,100],[17,150],[26,100],[31,1],[32,300]]","[0,-1,-1]",0,0
454,482,2010,36,2,1,Thuốc tăng trưởng,46,120,120,1,0,50,40000,0,Dùng một viên thuốc giúp tăng khả năng quan sát tìm ra điểm yếu đối phương để tấn công .,1,0,1,"[[2,2000],[10,100],[11,150],[13,150],[31,1],[32,200]]","[0,-1,-1]",0,0
455,483,2011,37,3,0,Tiến hóa,0,0,0,0,0,0,0,0,Quá trình tiến hóa giúp bản thân cân bằng giữa sức mạnh và khả năng chịu đựng.,1,0,1,"[[1,150],[3,15],[17,150],[26,150]]","[0,-1,-1]",0,0
456,484,2012,38,3,0,Khói bất tử,0,0,0,0,0,0,0,0,Biến đổi cơ thể tăng khả năng tránh đòn cũng như tối ưu háo sát thương bản thân.,1,0,1,"[[1,150],[12,150],[13,150]]","[0,-1,-1]",0,0
457,485,2013,39,1,0,Khói tốc độ,232,120,120,1,1225,30,12000,1,Tốc độ tung đòn với vận tốc ánh sáng của quả đấm khói. 350% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[13,200],[28,2],[29,250],[30,30]]","[2,250,30]",0,0
458,486,2014,40,1,0,Mưa khói,10,120,120,3,1750,40,17500,3,Một trận mưa khói lớn đổ xuống tất cả các đối thủ trong tầm ngắm. 250% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,150],[28,5],[29,100],[30,30]]","[5,100,30]",0,0
459,512,2015,46,3,0,Bất khuất,0,0,0,0,0,0,0,0,Thể lực dồi dào giúp cơ thể tăng khả năng chịu đựng lên đến giới hạn. ,1,0,1,"[[4,250],[14,100],[17,200]]","[0,-1,-1]",0,0
460,513,2016,47,2,1,Hóa bò tót,165,120,120,1,0,100,35000,0,Đổi dạng thành bò tót tăng sự chóng chịu của bản thân gấp nhiều lần.,1,0,1,"[[4,150],[12,150],[17,100],[27,100],[31,1],[32,300]]","[0,-1,-1]",0,0
461,514,2017,48,2,1,Bản năng thủ lĩnh,46,120,120,1,0,50,40000,0,"Tăng cường sự tập trung gấp nhiều lần , tránh né chiêu thức của đối phương cũng như tìm ra điểm yếu của họ.",1,0,1,"[[12,150],[14,200],[18,100],[26,50],[27,50],[31,1],[32,300]]","[0,-1,-1]",0,0
462,515,2018,49,2,1,Nét vẽ sức mạnh,46,120,120,3,0,70,40000,0,Khả năng đặt biệt vẽ hình lên đồng đội và bản thân giúp cả hai mạnh mẽ hơn.,1,0,1,"[[1,200],[10,200],[13,200],[31,1],[32,250]]","[0,-1,-1]",0,0
463,516,2019,50,2,1,Nét vẽ phòng thủ,46,120,120,3,0,70,40000,0,Giúp tăng sự chống chịu cảu bản thân và đồng đội nhờ nét vẽ huyền bí.,1,0,1,"[[12,200],[14,200],[26,150],[27,150],[31,1],[32,250]]","[0,-1,-1]",0,0
464,517,2020,51,2,1,Nét vẽ cường hóa,46,120,120,1,0,70,40000,0,Tự nâng cấp bản thân giúp tăng khả năng hồi phục máu và năng lượng.,1,0,1,"[[17,200],[18,200],[19,10],[20,15],[31,1],[32,250]]","[0,-1,-1]",0,0
465,518,2021,52,3,0,Cát linh động,0,0,200,0,0,0,0,0,Phân tử cát tạo nên sự cân bằng trong phòng ngự giúp cơ thể giảm phần lớn sát thương nhận vào.,1,0,1,"[[4,250],[12,200],[27,250]]","[0,-1,-1]",0,0
466,519,2022,53,3,0,Tuyết tê tái,0,0,0,0,0,0,0,0,Băng lạnh giá từ cơ thể giúp các đòn đánh trở nên mạnh mẽ cũng như giảm sức chống chịu đối phương ,1,0,1,"[[1,250],[2,250],[13,250]]","[0,-1,-1]",0,0
467,520,2023,54,1,0,Bão cát sa mạc,26,120,320,3,208,40,16769,3,Vận sức mạnh để hội tụ các tinh thể cát xung quang người tại thành 1 trận bảo cát. 260% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,250],[11,250],[28,3],[29,300],[30,30]]","[3,300,30]",0,0
468,521,2024,55,1,0,Cát lưu động,25,120,320,1,400,35,14355,1,Hóa thân thành cát lẫn vào không khí rồi bất ngờ xuất hiện gần đối thủ tung ra một đòn đánh vỡ tan đất cát. 500% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,250],[13,250],[21,15],[28,1],[29,250],[30,40]]","[1,250,40]",0,0
469,522,2025,56,1,0,Mưa băng,4,120,120,3,784,40,17500,3,Ngưng động tinh thể nước từ không khí tạo thành các tảng băng khổng lồ ngay trên đầu đối thủ và rơi xuống gây sát thương cực mạnh. 280% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[13,400],[28,2],[29,250],[30,35]]","[2,250,35]",0,0
470,523,2026,57,1,0,Băng vĩnh cửu,5,120,120,1,1400,35,15000,1,Biến hóa nước từ bản thân và xung quang tạo thành 1 thanh kiếm băng rồi tung ra đòn đánh làm đối thủ hóa băng. 500% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[13,500],[22,20],[28,8],[29,350],[30,30]]","[8,350,30]",0,0
471,524,2027,58,3,0,Ý chí thần sấm,0,0,0,0,0,0,0,0,Quy tụ sức mạnh từ tự nhiên vượt xa sự khả năng của con người.,1,0,1,"[[10,300],[11,300],[13,300]]","[0,-1,-1]",0,0
472,525,2028,59,2,1,Bùng nổ sức mạnh,46,120,120,1,0,85,40000,0,Bùng phát mọi nguồn sức mạnh trong cơ thể giúp cường hóa từng đòn đánh.,1,0,1,"[[1,350],[2,350],[31,1],[32,250]]","[0,-1,-1]",0,0
473,526,2029,60,1,0,Lôi phạt,169,120,120,1,4225,38,16000,1,Giáng một luồng sét khổng lồ xuống những kẻ dám động đến thần. 650% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,350],[11,350],[28,6],[29,350],[30,35]]","[6,350,35]",0,0
474,527,2030,61,1,0,Sấm chớp rền vang,170,120,120,3,1950,45,19000,1,Tạo ra một trận bão sấm chớp lên toàn khu vực gây cho đối thủ nổi kinh hoàng. 300% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[1,300],[13,400],[28,4],[29,350],[30,35]]","[4,350,35]",0,0
475,528,2031,62,3,0,Nỗi đau bỏng cháy,0,0,0,0,0,0,0,0,Thiêu đốt tất cả mọi thứ chạm vào bản thân cũng như gia tăng sức mạnh cơ thể từ nham thạch,1,0,1,"[[1,300],[2,300],[14,300]]","[0,-1,-1]",0,0
476,529,2032,63,2,1,Bùng cháy,46,120,120,1,0,85,40000,0,Làm bỏng các mục tiêu từ sự khắc nghiệt và bỏng rát của nham thạch kiến dối thủ không thể phục hồi.,1,0,1,"[[1,350],[10,350],[31,1],[32,250]]","[0,-1,-1]",0,0
477,530,2033,64,1,0,Cột lửa,239,120,120,1,4356,38,16000,1,Nguồn sức mạnh bùng phát mạnh mẽ từ lòng đất tạo thành một cột lửa cao ngất. 660% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[11,200],[13,500],[28,7],[29,350],[30,35]]","[7,350,35]",0,0
478,531,2034,65,1,0,Bão nham thạch,240,120,120,3,1848,45,19000,1,Phá tan hoàn toàn vùng đất ấy bằng liên tiếp những cột nham thạch với cái nóng khủng kiếp. 280% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[1,350],[2,350],[28,1],[29,250],[30,25]]","[1,250,25]",0,0
479,533,2036,67,3,0,Chim săn mồi,0,0,0,0,0,0,0,0,Thân thủ nhanh nhạnh như loài chim ưng tấn công bất ngờ làm đối thủ không kịp trở tay.,1,0,1,"[[1,300],[10,200],[11,150]]","[0,-1,-1]",0,0
480,534,2037,68,2,1,Hóa chim ưng,165,120,120,1,0,120,40000,0,Đổi dạng thành chim ưng cường hóa tấn công lên nhiều lần đồng thời tăng sức chịu đựng bản thân.,1,0,1,"[[2,350],[13,300],[17,150],[31,1],[32,300]]","[0,-1,-1]",0,0
481,535,2038,69,1,0,Cơn lốc - Ưng kích,179,120,120,1,3025,30,12000,1,Tung ra đòn đánh hình cơn lốc lướt qua đối thủ nếu ở dạng chim ưng sẽ công kích đối thủ từ trên không và gây thêm 15% sát thương. 550% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,200],[13,300],[28,4],[29,300],[30,25]]","[4,300,25]",0,0
482,536,2039,70,3,0,Tia chớp,0,0,0,0,0,0,0,0,"Tinh hoa của loài báo đốm nhanh nhẹn, bất ngờ và chính xác hạ gục kẻ địch trong thoáng chốc.",1,0,1,"[[1,250],[9,10],[10,50],[11,350]]","[0,-1,-1]",0,0
483,537,2040,71,2,1,Hóa báo đốm,165,120,120,1,0,120,40000,0,Đổi dạng thành báo đốm gây sát thương sốc và nâng cao chịu đòn cho bản thân.,1,0,1,"[[2,350],[13,500],[31,1],[32,300]]","[0,-1,-1]",0,0
484,538,2041,72,1,0,Sóng âm - Xung kích,209,120,120,1,3600,35,12500,1,Vân dụng sức mạnh chưa được khám phá tạo ra luồng sóng cực lớn đánh bật kẻ địch nếu ở dạng báo  sẽ tăng 15% sát thương vào đối phương. 600% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,100],[11,250],[13,350],[28,2],[29,400],[30,15]]","[2,400,15]",0,0
485,539,2042,73,2,1,Kình lực,46,120,120,1,0,90,40000,0,Hấp thụ tất cả các chuyển động của trái đất chuyển hóa chúng thành luồng sát thương và giáp khổng lồ.,1,0,1,"[[10,400],[14,300],[31,1],[32,250]]","[0,-1,-1]",0,0
486,540,2043,74,3,0,Địa chấn,0,0,0,0,0,0,0,0,Nâng cao khả năng sát thương bằng khí lực bộc phá toàn bộ đối thủ dám thách thức.,1,0,1,"[[1,350],[2,400],[53,150]]","[0,-1,-1]",0,0
487,541,2044,75,1,0,Vết nứt,211,120,120,3,75,50,20000,1,Vận dụng sức mạnh của thiên nhiên tấn công đối phương từ các đợt khí bốc lên từ lòng đất. 300% sát thương của chiêu Quả đấm tốc độ,1,0,1,"[[1,400],[13,350],[28,4],[29,200],[30,25]]","[4,200,25]",0,0
488,542,2045,76,1,0,Bộc phá,210,120,120,3,75,50,20000,1,Liên tiếp công kích đôi phương bằng từng đợt sóng không khí tích tụ trong lòng đất. 300% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[28,9],[29,500],[30,15]]","[9,500,15]",0,0
489,543,2046,80,1,0,Loạn trảm,245,120,120,1,1600,30,15000,1,Tung ra hàng loạt những đòn chém vào đối phương với tốc độ kinh hoàng. 400% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[10,200],[13,150],[28,2],[29,300],[30,40]]","[2,300,40]",0,0
490,544,2047,81,1,0,Ảo ảnh trảm,249,120,120,3,1120,45,18000,1,Lướt qua tất cả mục tiêu tung chém nhanh đến mức không ai có thể kịp phản ứng. 280% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[1,350],[10,250]]","[0,-1,-1]",0,0
491,545,2048,82,3,0,Thân thể thép,0,0,0,0,0,0,0,0,Sức mạnh từ thép tôi luyện nâng cao khả năng chịu đựng đến không tưởng.,1,0,1,"[[4,200],[53,100],[12,100],[27,150]]","[0,-1,-1]",0,0
492,546,2049,78,1,0,Lao sáp,247,120,120,1,2500,30,15000,1,Tạo ra những mỏ neo từ sức mạnh của bản thân phóng liên tiếp vào đối thủ. 500% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[28,4],[29,250],[30,40]]","[4,250,40]",0,0
493,547,2050,77,1,0,Đao không kích,246,120,120,3,1300,45,18000,1,Tích tụ ngay phía trên đối thủ 1 thanh gươm to sau đó lao xuống với tốc độ kinh hoàng. 260% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[13,300]]","[0,-1,-1]",0,0
494,548,2051,79,3,0,Giáp sáp,0,0,0,0,0,0,0,0,Cường hóa bản thân với sự bảo vệ của lớp giáp sáp với độ cứng còn hơn sắt thép,1,0,1,"[[1,250],[53,100],[14,100],[26,150]]","[0,-1,-1]",0,0
495,549,2052,83,1,0,Sức nặng ngàn cân,248,120,120,1,1600,30,15000,1,Biến hóa cơ thể nhẹ hơn không khí vụt bay lên rồi tăng nhanh trọng lượng đến ngàn cân lao xuống đối thủ. 400% sát thương của chiêu thức Quả đấm tốc độ,1,0,1,"[[1,200],[10,200],[28,1],[29,200],[30,20]]","[1,200,20]",0,0
496,550,2053,84,2,1,Tăng trọng,46,120,120,1,0,60,35000,0,Tăng nhanh trọng lượng cơ thể để tăng sức chịu đựng hoặc giảm trọng lượng để nhanh nhẹn hơn.,1,0,1,"[[1,250],[12,100],[15,20],[31,1],[32,200]]","[0,-1,-1]",0,0
497,551,2054,85,3,0,Thần hộ thể,0,0,0,0,0,0,0,0,Biến ảo cơ thể giúp nó có thể chịu đựng được bền bỉ hơn mọi đối thủ.,1,0,1,"[[3,20],[14,100],[17,100],[27,100]]","[0,-1,-1]",0,0
499,552,1006,86,3,0,Nổ lực không ngừng,0,0,0,0,0,0,0,0,Quá trình luyện tập gian khổ giúp cơ thể tự tạo lớp phòng thủ hóa giải sát thương từ đối thủ,1,0,0,"[[53,50]]","[0,-1,-1]",0,0
502,557,1007,87,3,0,Luyện tập gian khổ,0,0,0,0,0,0,0,0,Chăm chỉ luyện tập mỗi ngày đưa bản thân đến mức miễn nhiểm mọi hiệu ứng.,1,0,0,"[[47,25]]","[0,-1,-1]",0,0
782,302,1000,15,3,0,Bản năng sinh tồn +2,0,0,0,0,0,0,0,0,"Rèn luyện cách sinh tồn trong rừng, tăng sức chịu đựng cơ thể.",3,0,0,"[[17,600],[19,15]]","[0,-1,-1]",0,0
784,303,1000,15,3,0,Bản năng sinh tồn +3,0,0,0,0,0,0,0,0,"Rèn luyện cách sinh tồn trong rừng, tăng sức chịu đựng cơ thể.",4,0,0,"[[17,700],[19,30]]","[0,-1,-1]",0,0
786,304,1000,15,3,0,Bản năng sinh tồn +4,0,0,0,0,0,0,0,0,"Rèn luyện cách sinh tồn trong rừng, tăng sức chịu đựng cơ thể.",5,0,0,"[[17,1000],[19,50]]","[0,-1,-1]",0,0
792,307,1001,16,3,0,Vận động viên Marathon +2,0,0,0,0,0,0,0,0,Chạy bộ quanh đảo để có khả năng chiến đấu không mệt mỏi.,3,0,0,"[[18,300],[20,2]]","[0,-1,-1]",0,0
794,308,1001,16,3,0,Vận động viên Marathon +3,0,0,0,0,0,0,0,0,Chạy bộ quanh đảo để có khả năng chiến đấu không mệt mỏi.,4,0,0,"[[18,350],[20,5]]","[0,-1,-1]",0,0
796,309,1001,16,3,0,Vận động viên Marathon +4,0,0,0,0,0,0,0,0,Chạy bộ quanh đảo để có khả năng chiến đấu không mệt mỏi.,5,0,0,"[[18,400],[20,8]]","[0,-1,-1]",0,0
798,310,1002,17,2,1,Thôi miên,46,120,120,1,0,10,30000,0,Tự thôi miên bản thân hoặc đồng đội để gia tăng giới hạn của đòn tấn công.,1,0,0,"[[1,150],[31,1],[32,120]]","[0,-1,-1]",0,0
800,311,1002,17,2,2,Thôi miên +1,46,120,120,2,0,20,29000,0,Tự thôi miên bản thân hoặc đồng đội để gia tăng giới hạn của đòn tấn công.,2,0,0,"[[1,200],[31,2],[32,140]]","[0,-1,-1]",0,0
802,312,1002,17,2,2,Thôi miên +2,46,120,120,3,0,40,28000,0,Tự thôi miên bản thân hoặc đồng đội để gia tăng giới hạn của đòn tấn công.,3,0,0,"[[1,250],[11,100],[31,2],[32,160]]","[0,-1,-1]",0,0
804,313,1002,17,2,2,Thôi miên +3,46,120,120,4,0,80,27000,0,Tự thôi miên bản thân hoặc đồng đội để gia tăng giới hạn của đòn tấn công.,4,0,0,"[[1,300],[11,150],[31,2],[32,180]]","[0,-1,-1]",0,0
806,314,1002,17,2,2,Thôi miên +4,46,120,120,5,0,120,26000,0,Tự thôi miên bản thân hoặc đồng đội để gia tăng giới hạn của đòn tấn công.,5,0,0,"[[1,350],[11,200],[31,2],[32,200]]","[0,-1,-1]",0,0
808,315,1003,18,2,1,Tekkai,46,120,120,1,0,10,30000,0,"Một trong 6 tuyệt kỹ của Lục Thức, biến các cơ bắp trở nên cứng như sắt thép.",1,0,0,"[[4,200],[31,1],[32,120]]","[0,-1,-1]",0,0
810,316,1003,18,2,1,Tekkai +1,46,120,120,1,0,20,29000,0,"Một trong 6 tuyệt kỹ của Lục Thức, biến các cơ bắp trở nên cứng như sắt thép.",2,0,0,"[[4,250],[31,1],[32,140]]","[0,-1,-1]",0,0
812,317,1003,18,2,1,Tekkai +2,46,120,120,1,0,40,28000,0,"Một trong 6 tuyệt kỹ của Lục Thức, biến các cơ bắp trở nên cứng như sắt thép.",3,0,0,"[[4,300],[14,50],[31,1],[32,160]]","[0,-1,-1]",0,0
814,318,1003,18,2,1,Tekkai +3,46,120,120,1,0,80,27000,0,"Một trong 6 tuyệt kỹ của Lục Thức, biến các cơ bắp trở nên cứng như sắt thép.",4,0,0,"[[4,350],[14,70],[31,1],[32,180]]","[0,-1,-1]",0,0
816,319,1003,18,2,1,Tekkai +4,46,120,120,1,0,120,26000,0,"Một trong 6 tuyệt kỹ của Lục Thức, biến các cơ bắp trở nên cứng như sắt thép.",5,0,0,"[[4,400],[14,100],[31,1],[32,200]]","[0,-1,-1]",0,0
